"space","start","end","width","names","peak","strand","feature","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_id","entrezgene"
"6",124965326,124965580,255,"2234 ENSMUSG00000030127","2234","-","ENSMUSG00000030127",124958413,124965538,"overlapStart",212,42,"NearestStart","Cops7a","26894"
"6",125503530,125503730,201,"2238 ENSMUSG00000030342","2238","-","ENSMUSG00000030342",125460266,125494791,"upstream",-8739,8739,"NearestStart","Cd9","12527"
"6",125504691,125504935,245,"2239 ENSMUSG00000030342","2239","-","ENSMUSG00000030342",125460266,125494791,"upstream",-9900,9900,"NearestStart","Cd9","12527"
"6",127336699,127337109,411,"2240 ENSMUSG00000081113","2240","-","ENSMUSG00000081113",127282063,127282509,"upstream",-54190,54190,"NearestStart","Gm7308","640703"
"6",127701057,127701288,232,"2241 ENSMUSG00000030350","2241","-","ENSMUSG00000030350",127689011,127769472,"inside",68415,12046,"NearestStart","Prmt8","381813"
"6",134566739,134567298,560,"2247 ENSMUSG00000030201","2247","-","ENSMUSG00000030201",134446476,134566965,"overlapStart",226,226,"NearestStart","Lrp6","16974"
"6",137136166,137136366,201,"2250 ENSMUSG00000030222","2250","-","ENSMUSG00000030222",137054825,137170497,"inside",34331,34131,"NearestStart","Rerg","232441"
"6",142511528,142511789,262,"2253 ENSMUSG00000030246","2253","-","ENSMUSG00000030246",142490249,142507957,"upstream",-3571,3571,"NearestStart","Ldhb","16832"
"6",142512884,142513209,326,"2254 ENSMUSG00000030246","2254","-","ENSMUSG00000030246",142490249,142507957,"upstream",-4927,4927,"NearestStart","Ldhb","16832"
"6",145249503,145249809,307,"2259 ENSMUSG00000030265","2259","-","ENSMUSG00000030265",145216699,145250239,"inside",736,430,"NearestStart","Kras","16653"
"6",145250061,145250674,614,"2260 ENSMUSG00000030265","2260","-","ENSMUSG00000030265",145216699,145250239,"overlapStart",178,178,"NearestStart","Kras","16653"
"6",145865395,145865686,292,"2262 ENSMUSG00000030256","2262","-","ENSMUSG00000030256",145858243,145865558,"overlapStart",163,128,"NearestStart","Bhlhe41","79362"
"6",147076990,147077229,240,"2265 ENSMUSG00000072662","2265","-","ENSMUSG00000072662",147075060,147087032,"inside",10042,1930,"NearestStart","Mansc4","545893"
"6",147476144,147476481,338,"2266 ENSMUSG00000072660","2266","-","ENSMUSG00000072660",147442802,147476046,"upstream",-98,98,"NearestStart","Gm6288","622129"
"6",148444152,148444363,212,"2267 ENSMUSG00000030306","2267","-","ENSMUSG00000030306",148232430,148444389,"inside",237,26,"NearestStart","Tmtc1","387314"
"6",148831375,148831575,201,"2268 ENSMUSG00000040029","2268","-","ENSMUSG00000040029",148770683,148831467,"overlapStart",92,92,"NearestStart","Ipo8","320727"
"6",148896088,148896288,201,"2269 ENSMUSG00000030309","2269","-","ENSMUSG00000030309",148842492,148896237,"overlapStart",149,51,"NearestStart","Caprin2","232560"
"6",32202791,32203011,221,"2121 ENSMUSG00000029765","2121","-","ENSMUSG00000029765",32145926,32588192,"inside",385401,56865,"Overlapping","Plxna4","243743"
"6",35236117,35236569,453,"2123 ENSMUSG00000038759","2123","+","ENSMUSG00000038759",35177430,35247590,"inside",58687,11021,"Overlapping","Nup205","70699"
"6",38107580,38107789,210,"2126 ENSMUSG00000038600","2126","-","ENSMUSG00000038600",38048483,38124586,"inside",17006,16797,"Overlapping","Atp6v0a4","140494"
"6",38730460,38730769,310,"2129 ENSMUSG00000061436","2129","-","ENSMUSG00000061436",38694390,38876165,"inside",145705,36070,"Overlapping","Hipk2","15258"
"6",39118232,39118523,292,"2130 ENSMUSG00000073144","2130","+","ENSMUSG00000073144",39118408,39148312,"overlapStart",-176,115,"Overlapping","4930599N23Rik","75379"
"6",39400369,39400605,237,"2132 ENSMUSG00000029922","2132","-","ENSMUSG00000029922",39397804,39420462,"inside",20093,2565,"Overlapping","Mkrn1","54484"
"6",39420429,39420667,239,"2133 ENSMUSG00000068601","2133","+","ENSMUSG00000068601",39419887,39421294,"inside",542,542,"Overlapping","Gm10244","621427"
"6",47454747,47454954,208,"2134 ENSMUSG00000029686","2134","+","ENSMUSG00000029686",47453398,47526139,"inside",1349,1349,"Overlapping","Cul1","26965"
"6",52203748,52203992,245,"2143 ENSMUSG00000079560","2143","-","ENSMUSG00000079560",52163359,52213339,"inside",9591,9347,"Overlapping","Hoxa3","15400"
"6",52203748,52203992,245,"2143 ENSMUSG00000085696","2143","+","ENSMUSG00000085696",52175217,52215076,"inside",28531,11084,"Overlapping","2700086A05Rik","72628"
"6",54096894,54097204,311,"2145 ENSMUSG00000004633","2145","+","ENSMUSG00000004633",54039554,54301810,"inside",57340,57340,"Overlapping","Chn2","69993"
"6",83054437,83054880,444,"2163 ENSMUSG00000068329","2163","-","ENSMUSG00000068329",83051266,83055273,"inside",836,393,"Overlapping","Htra2","64704"
"6",86472131,86472801,671,"2167 ENSMUSG00000046679","2167","+","ENSMUSG00000046679",86438374,86473500,"inside",33757,699,"Overlapping","C87436","232196"
"6",86950879,86951162,284,"2170 ENSMUSG00000057230","2170","+","ENSMUSG00000057230",86849517,86991864,"inside",101362,40702,"Overlapping","Aak1","269774"
"6",87913803,87914364,562,"2173 ENSMUSG00000097763","2173","-","ENSMUSG00000097763",87908843,87914459,"inside",656,95,"Overlapping","AC153872.1",
"6",88724467,88724821,355,"2176 ENSMUSG00000033174","2176","+","ENSMUSG00000033174",88724412,88828360,"inside",55,55,"Overlapping","Mgll","23945"
"6",97396616,97396924,309,"2187 ENSMUSG00000030064","2187","-","ENSMUSG00000030064",97286867,97617541,"inside",220925,109749,"Overlapping","Frmd4b","232288"
"6",97961743,97962053,311,"2189 ENSMUSG00000035158","2189","+","ENSMUSG00000035158",97807058,98021349,"inside",154685,59296,"Overlapping","Mitf","17342"
"6",99028094,99028346,253,"2191 ENSMUSG00000030067","2191","-","ENSMUSG00000030067",98925338,99522721,"inside",494627,102756,"Overlapping","Foxp1","108655"
"6",99029533,99029806,274,"2192 ENSMUSG00000030067","2192","-","ENSMUSG00000030067",98925338,99522721,"inside",493188,104195,"Overlapping","Foxp1","108655"
"6",99522142,99522342,201,"2193 ENSMUSG00000030068","2193","-","ENSMUSG00000030068",99257484,99666797,"inside",144655,144455,"Overlapping","Gm20696",
"6",113076838,113077396,559,"2203 ENSMUSG00000034269","2203","+","ENSMUSG00000034269",113077365,113153435,"overlapStart",-527,31,"Overlapping","Setd5","72895"
"6",113482649,113482925,277,"2206 ENSMUSG00000030281","2206","+","ENSMUSG00000030281",113471427,113483140,"inside",11222,215,"Overlapping","Il17rc","171095"
"6",115676398,115676737,340,"2211 ENSMUSG00000055396","2211","+","ENSMUSG00000055396",115675995,115677136,"inside",403,399,"Overlapping","D830050J10Rik","352968"
"6",119324784,119325027,244,"2216 ENSMUSG00000041460","2216","+","ENSMUSG00000041460",119236526,119352407,"inside",88258,27380,"Overlapping","Cacna2d4","319734"
"6",119449303,119449648,346,"2218 ENSMUSG00000030170","2218","-","ENSMUSG00000030170",119432531,119544347,"inside",95044,16772,"Overlapping","Wnt5b","22419"
"6",119479212,119481298,2087,"2219 ENSMUSG00000030170","2219","-","ENSMUSG00000030170",119432531,119544347,"inside",65135,46681,"Overlapping","Wnt5b","22419"
"6",125503530,125503730,201,"2238 ENSMUSG00000097114","2238","+","ENSMUSG00000097114",125494424,125509135,"inside",9106,5405,"Overlapping","AC153580.1",
"6",125504691,125504935,245,"2239 ENSMUSG00000097114","2239","+","ENSMUSG00000097114",125494424,125509135,"inside",10267,4200,"Overlapping","AC153580.1",
"6",144361390,144361667,278,"2256 ENSMUSG00000041540","2256","-","ENSMUSG00000041540",143828425,144781977,"inside",420587,420310,"Overlapping","Sox5","20678"
"6",145048675,145048979,305,"2257 ENSMUSG00000030268","2257","-","ENSMUSG00000030268",144993835,145076184,"inside",27509,27205,"Overlapping","Bcat1","12035"
"6",145176506,145176803,298,"2258 ENSMUSG00000043541","2258","-","ENSMUSG00000043541",145174834,145210970,"inside",34464,1672,"Overlapping","Casc1","320662"
"6",145250061,145250674,614,"2260 ENSMUSG00000086013","2260","+","ENSMUSG00000086013",145250529,145251849,"overlapStart",-468,145,"Overlapping","Gm15706","100039495"
"6",146642349,146642784,436,"2263 ENSMUSG00000040234","2263","-","ENSMUSG00000040234",146602352,146642824,"inside",475,40,"Overlapping","Tm7sf3","67623"
"6",147476144,147476481,338,"2266 ENSMUSG00000030301","2266","+","ENSMUSG00000030301",147475871,147632612,"inside",273,273,"Overlapping","Ccdc91","67015"
"6",148992437,148992714,278,"2270 ENSMUSG00000030313","2270","-","ENSMUSG00000030313",148988071,149101680,"inside",109243,4366,"Overlapping","Dennd5b","320560"
"7",3206575,3206808,234,"2272 ENSMUSG00000077815","2272","+","ENSMUSG00000077815",3218626,3218708,"upstream",-12051,11818,"NearestStart","Mir290","100049710"
"7",3213646,3213916,271,"2273 ENSMUSG00000077815","2273","+","ENSMUSG00000077815",3218626,3218708,"upstream",-4980,4710,"NearestStart","Mir290","100049710"
"7",3579261,3579461,201,"2274 ENSMUSG00000095674","2274","+","ENSMUSG00000095674",3589164,3589264,"upstream",-9903,9703,"NearestStart","Gm25100",
"7",4915099,4915465,367,"2278 ENSMUSG00000074406","2278","+","ENSMUSG00000074406",4915217,4922003,"overlapStart",-118,118,"NearestStart","Zfp628","232816"
"7",5051555,5051757,203,"2279 ENSMUSG00000055633","2279","+","ENSMUSG00000055633",5051532,5053722,"inside",23,23,"NearestStart","Zfp580","68992"
"7",6189590,6189851,262,"2280 ENSMUSG00000034660","2280","+","ENSMUSG00000034660",6197090,6216137,"upstream",-7500,7239,"NearestStart","Galp","232836"
"7",6258275,6258697,423,"2281 ENSMUSG00000053367","2281","+","ENSMUSG00000053367",6252710,6282066,"inside",5565,5565,"NearestStart","Gm6792","627821"
"7",6258922,6259122,201,"2282 ENSMUSG00000053367","2282","+","ENSMUSG00000053367",6252710,6282066,"inside",6212,6212,"NearestStart","Gm6792","627821"
"7",6383165,6383507,343,"2283 ENSMUSG00000062861","2283","+","ENSMUSG00000062861",6383318,6396633,"overlapStart",-153,153,"NearestStart","Zfp28","22690"
"7",12903540,12903853,314,"2284 ENSMUSG00000054715","2284","+","ENSMUSG00000054715",12897815,12909083,"inside",5725,5230,"NearestStart","Zscan22","232878"
"7",13024900,13025217,318,"2287 ENSMUSG00000005566","2287","+","ENSMUSG00000005566",13024152,13031035,"inside",748,748,"NearestStart","Trim28","21849"
"7",16061605,16061805,201,"2288 ENSMUSG00000078796","2288","+","ENSMUSG00000078796",16071942,16096328,"upstream",-10337,10137,"NearestStart","Zfp541","666528"
"7",16781111,16781333,223,"2291 ENSMUSG00000001918","2291","+","ENSMUSG00000001918",16781346,16798274,"upstream",-235,13,"NearestStart","Slc1a5","20514"
"7",16944638,16944838,201,"2293 ENSMUSG00000070802","2293","+","ENSMUSG00000070802",16944682,16948828,"overlapStart",-44,44,"NearestStart","Pnmal2","434128"
"7",18942501,18942701,201,"2294 ENSMUSG00000030411","2294","+","ENSMUSG00000030411",18925888,18965319,"inside",16613,16613,"NearestStart","Nova2","384569"
"7",19244684,19244924,241,"2296 ENSMUSG00000064580","2296","+","ENSMUSG00000064580",19242130,19242289,"downstream",2554,2395,"NearestStart","Gm25134",
"7",19381814,19382146,333,"2297 ENSMUSG00000030400","2297","+","ENSMUSG00000030400",19382010,19395694,"overlapStart",-196,136,"NearestStart","Ercc2","13871"
"7",19575694,19575926,233,"2301 ENSMUSG00000011267","2301","+","ENSMUSG00000011267",19577287,19580656,"upstream",-1593,1361,"NearestStart","Zfp296","63872"
"7",19577057,19577528,472,"2302 ENSMUSG00000011267","2302","+","ENSMUSG00000011267",19577287,19580656,"overlapStart",-230,230,"NearestStart","Zfp296","63872"
"7",24399506,24399888,383,"2306 ENSMUSG00000002210","2306","+","ENSMUSG00000002210",24399619,24422778,"overlapStart",-113,113,"NearestStart","Smg9","71997"
"7",24459880,24460167,288,"2307 ENSMUSG00000046223","2307","+","ENSMUSG00000046223",24462500,24475873,"upstream",-2620,2333,"NearestStart","Plaur","18793"
"7",24505534,24505734,201,"2308 ENSMUSG00000064264","2308","+","ENSMUSG00000064264",24507006,24515682,"upstream",-1472,1272,"NearestStart","Zfp428","232969"
"7",24506825,24507301,477,"2309 ENSMUSG00000064264","2309","+","ENSMUSG00000064264",24507006,24515682,"overlapStart",-181,181,"NearestStart","Zfp428","232969"
"7",24517045,24517493,449,"2310 ENSMUSG00000064264","2310","+","ENSMUSG00000064264",24507006,24515682,"downstream",10039,1363,"NearestStart","Zfp428","232969"
"7",24879677,24879935,259,"2311 ENSMUSG00000040952","2311","+","ENSMUSG00000040952",24884371,24889806,"upstream",-4694,4436,"NearestStart","Rps19","20085"
"7",24904199,24904448,250,"2312 ENSMUSG00000040940","2312","+","ENSMUSG00000040940",24902912,24926592,"inside",1287,1287,"NearestStart","Arhgef1","16801"
"7",30422200,30422436,237,"2320 ENSMUSG00000036931","2320","+","ENSMUSG00000036931",30421732,30428746,"inside",468,468,"NearestStart","Nfkbid","243910"
"7",35555227,35555614,388,"2326 ENSMUSG00000097509","2326","+","ENSMUSG00000097509",35555367,35556935,"overlapStart",-140,140,"NearestStart","B230322F03Rik","100306959"
"7",37553797,37554036,240,"2328 ENSMUSG00000093540","2328","+","ENSMUSG00000093540",37669799,37672228,"upstream",-116002,115763,"NearestStart","4930505M18Rik","67641"
"7",37625842,37626101,260,"2329 ENSMUSG00000093540","2329","+","ENSMUSG00000093540",37669799,37672228,"upstream",-43957,43698,"NearestStart","4930505M18Rik","67641"
"7",38183710,38184129,420,"2332 ENSMUSG00000054676","2332","+","ENSMUSG00000054676",38183217,38197568,"inside",493,493,"NearestStart","1600014C10Rik","72244"
"7",43562650,43562974,325,"2333 ENSMUSG00000056592","2333","+","ENSMUSG00000056592",43562256,43575461,"inside",394,394,"NearestStart","Zfp658","210104"
"7",43607994,43608213,220,"2334 ENSMUSG00000055102","2334","+","ENSMUSG00000055102",43607169,43618285,"inside",825,825,"NearestStart","Zfp819","74400"
"7",43936555,43936923,369,"2335 ENSMUSG00000055193","2335","+","ENSMUSG00000055193",43933771,43939590,"inside",2784,2667,"NearestStart","Klk15","317652"
"7",44898639,44899042,404,"2338 ENSMUSG00000011658","2338","+","ENSMUSG00000011658",44896079,44902631,"inside",2560,2560,"NearestStart","Fuz","70300"
"7",45154256,45154495,240,"2339 ENSMUSG00000003423","2339","+","ENSMUSG00000003423",45154303,45160069,"overlapStart",-47,47,"NearestStart","Pih1d1","68845"
"7",45628789,45629219,431,"2343 ENSMUSG00000044562","2343","+","ENSMUSG00000044562",45627488,45639093,"inside",1301,1301,"NearestStart","Rasip1","69903"
"7",45897343,45897583,241,"2345 ENSMUSG00000002781","2345","+","ENSMUSG00000002781",45896941,45917413,"inside",402,402,"NearestStart","Tmem143","70209"
"7",46845684,46845884,201,"2349 ENSMUSG00000063229","2349","+","ENSMUSG00000063229",46841475,46855627,"inside",4209,4209,"NearestStart","Ldha","16828"
"7",49347876,49348285,410,"2351 ENSMUSG00000052512","2351","+","ENSMUSG00000052512",49246189,49610087,"inside",101687,101687,"NearestStart","Nav2","78286"
"7",49348753,49348955,203,"2352 ENSMUSG00000052512","2352","+","ENSMUSG00000052512",49246189,49610087,"inside",102564,102564,"NearestStart","Nav2","78286"
"7",51068442,51068644,203,"2353 ENSMUSG00000055489","2353","+","ENSMUSG00000055489",51511029,51598709,"upstream",-442587,442385,"NearestStart","Ano5","233246"
"7",55794083,55794295,213,"2354 ENSMUSG00000033790","2354","+","ENSMUSG00000033790",55794148,55831447,"overlapStart",-65,65,"NearestStart","Tubgcp5","233276"
"7",55842191,55842402,212,"2355 ENSMUSG00000030447","2355","+","ENSMUSG00000030447",55841745,55930700,"inside",446,446,"NearestStart","Cyfip1","20430"
"7",57590954,57591225,272,"2356 ENSMUSG00000033676","2356","+","ENSMUSG00000033676",57590518,57828802,"inside",436,436,"NearestStart","Gabrb3","14402"
"7",58658337,58658537,201,"2357 ENSMUSG00000025324","2357","+","ENSMUSG00000025324",58658202,58829426,"inside",135,135,"NearestStart","Atp10a","11982"
"7",67950980,67951239,260,"2364 ENSMUSG00000005533","2364","+","ENSMUSG00000005533",67952859,68226780,"upstream",-1879,1620,"NearestStart","Igf1r","16001"
"7",68014560,68014861,302,"2365 ENSMUSG00000005533","2365","+","ENSMUSG00000005533",67952859,68226780,"inside",61701,61701,"NearestStart","Igf1r","16001"
"7",70788918,70789369,452,"2366 ENSMUSG00000089401","2366","+","ENSMUSG00000089401",70752416,70752500,"downstream",36502,36418,"NearestStart","Gm24880",
"7",73740130,73740923,794,"2372 ENSMUSG00000078670","2372","+","ENSMUSG00000078670",73740307,73776919,"overlapStart",-177,177,"NearestStart","Fam174b","100038347"
"7",75870571,75870871,301,"2373 ENSMUSG00000055652","2373","+","ENSMUSG00000055652",75848338,75874130,"inside",22233,3259,"NearestStart","Klhl25","207952"
"7",79211642,79211883,242,"2374 ENSMUSG00000039202","2374","+","ENSMUSG00000039202",79273201,79365508,"upstream",-61559,61318,"NearestStart","Abhd2","54608"
"7",79818424,79818639,216,"2376 ENSMUSG00000030543","2376","+","ENSMUSG00000030543",79810727,79813431,"downstream",7697,4993,"NearestStart","Mesp2","17293"
"7",80025110,80025333,224,"2377 ENSMUSG00000048897","2377","+","ENSMUSG00000048897",80024814,80092751,"inside",296,296,"NearestStart","Zfp710","209225"
"7",80198414,80198738,325,"2378 ENSMUSG00000030539","2378","+","ENSMUSG00000030539",80186841,80226394,"inside",11573,11573,"NearestStart","Sema4b","20352"
"7",81213124,81213368,245,"2382 ENSMUSG00000025584","2382","+","ENSMUSG00000025584",81213596,81334533,"upstream",-472,228,"NearestStart","Pde8a","18584"
"7",82842587,82842866,280,"2384 ENSMUSG00000030636","2384","+","ENSMUSG00000030636",82851963,82859849,"upstream",-9376,9097,"NearestStart","1700010L04Rik","619808"
"7",82866019,82866361,343,"2385 ENSMUSG00000057706","2385","+","ENSMUSG00000057706",82867333,82871563,"upstream",-1314,972,"NearestStart","Mex3b","108797"
"7",98824249,98824451,203,"2393 ENSMUSG00000015957","2393","+","ENSMUSG00000015957",98835112,98855195,"upstream",-10863,10661,"NearestStart","Wnt11","22411"
"7",100706650,100706976,327,"2395 ENSMUSG00000029461","2395","+","ENSMUSG00000029461",100706651,100841628,"overlapStart",-1,1,"NearestStart","Fam168a","319604"
"7",101108057,101108515,459,"2397 ENSMUSG00000030691","2397","+","ENSMUSG00000030691",101108775,101284405,"upstream",-718,260,"NearestStart","Fchsd2","207278"
"7",107209240,107209573,334,"2400 ENSMUSG00000073894","2400","+","ENSMUSG00000073894",107209445,107210916,"overlapStart",-205,128,"NearestStart","Rbmxl2","76572"
"7",107236907,107237191,285,"2401 ENSMUSG00000057215","2401","+","ENSMUSG00000057215",107243022,107300396,"upstream",-6115,5831,"NearestStart","Gm15514","434225"
"7",110122112,110122539,428,"2404 ENSMUSG00000031016","2404","+","ENSMUSG00000031016",110122350,110142112,"overlapStart",-238,189,"NearestStart","Wee1","22390"
"7",118593776,118594087,312,"2410 ENSMUSG00000030650","2410","+","ENSMUSG00000030650",118597297,118675086,"upstream",-3521,3210,"NearestStart","Tmc5","74424"
